plant_id,sheet,customer,owner,ssi,tech_detail
58361,Solar,KDC Solar Master Tenant 2011 LLC,KDC Solar Master Tenant 2011 LLC,False,Solar Photovoltaic
62643,Solar,Institutional Self-Generation (various),Arizona State University FDM,False,Solar Photovoltaic
60085,Solar,Tesla Energy,Tesla Inc.,False,Solar Photovoltaic
57378,Solar,AV Solar Ranch 1 LLC,AV Solar Ranch 1 LLC,False,Solar Photovoltaic
65158,Solar,ASA Gouverneur NY Solar II LLC,ASA Gouverneur NY Solar II LLC,False,Solar Photovoltaic
62988,Solar,"Wildflower Solar I, LLC","Wildflower Solar I, LLC",False,Solar Photovoltaic
61050,Solar,NextEra Energy Resources,Florida Power & Light Co,True,Solar Photovoltaic
65159,Solar,ASA Volney NY Solar I LLC,ASA Volney NY Solar I LLC,False,Solar Photovoltaic
68822,Solar,NextEra Energy Resources,Florida Power & Light Co,True,
62829,Solar,Green Street Power Partners,Green Street Power Partners,False,Solar Photovoltaic
63368,Solar,Green Street Power Partners,Green Street Power Partners,False,Solar Photovoltaic
66736,Solar,"Distributed Solar Development, LLC","Distributed Solar Development, LLC",False,Solar Photovoltaic
65434,Solar,SunStrong / SunPower,"SunStrong Management, LLC",False,Solar Photovoltaic
64527,Solar,"Flatwood Farm, LLC","Flatwood Farm, LLC",False,Solar Photovoltaic
62679,Solar,Cubico Sustainable Investments,"Cubico USA, LLC",False,Solar Photovoltaic
59514,Solar,"Flat Meeks PV1, LLC","Flat Meeks PV1, LLC",False,Solar Photovoltaic
63588,Solar,"Palombo Solar, LLC","Palombo Solar, LLC",False,Solar Photovoltaic
58726,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
67076,Solar,"Flat Fork Solar, LLC","Flat Fork Solar, LLC",False,Solar Photovoltaic
64062,Solar,BD Solar Palmyra LLC,BD Solar Palmyra LLC,False,Solar Photovoltaic
57485,Solar,RWE North America,RWE Clean Energy,True,Solar Photovoltaic
58799,Solar,"Pamlico Partners Solar, LLC","Pamlico Partners Solar, LLC",False,Solar Photovoltaic
62135,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
62921,Solar,NextEra Energy Resources,Florida Power & Light Co,True,Solar Photovoltaic
69288,Solar,Palm Springs USD,Palm Springs USD,False,Solar Photovoltaic
65481,Solar,"Safari Energy, LLC","Safari Energy, LLC",False,Solar Photovoltaic
62615,Solar,ALDI Inc.,ALDI Inc.,False,Solar Photovoltaic
64301,Solar,NextEra Energy Resources,Florida Power & Light Co,True,Solar Photovoltaic
59744,Solar,"SunE W12DG-B, LLC","SunE W12DG-B, LLC",False,Solar Photovoltaic
58889,Solar,SunStrong / SunPower,"SunStrong Management, LLC",False,Solar Photovoltaic
67384,Solar,We Energies,Wisconsin Electric Power Co,True,Solar Photovoltaic
65554,Solar,"Kendall Farm, LLC","Kendall Farm, LLC",False,Solar Photovoltaic
63242,Solar,ATOOD Solar III LLC,ATOOD Solar III LLC,False,Solar Photovoltaic
58572,Solar,Invenergy North America,Invenergy Services LLC,True,Solar Photovoltaic
69898,Solar,Maas Energy Works,Maas Energy Works,False,Solar Photovoltaic
60527,Solar,"Lake Pulaski Solar, LLC","Lake Pulaski Solar, LLC",False,Solar Photovoltaic
59051,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
69381,Solar,Kelso Community Solar I LLC,Kelso Community Solar I LLC,False,Solar Photovoltaic
69382,Solar,Kelso Community Solar II LLC,Kelso Community Solar II LLC,False,Solar Photovoltaic
69319,Solar,"Kelso Solar, LLC","Kelso Solar, LLC",False,Solar Photovoltaic
69737,Solar,Onyx Asset Services Group,Onyx Asset Services Group,False,Solar Photovoltaic
63589,Solar,"Palombo B Solar, LLC","Palombo B Solar, LLC",False,Solar Photovoltaic
59951,Solar,Five Forks Solar,Five Forks Solar,False,Solar Photovoltaic
67471,Solar,Green Street Power Partners,Green Street Power Partners,False,Solar Photovoltaic
62487,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
60990,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
65405,Solar,"Flint Hills Resources Pine Bend, LLC","Flint Hills Resources Pine Bend, LLC",False,Solar Photovoltaic
61989,Solar,"Seaboard Energy California, LLC","Seaboard Energy California, LLC",False,Solar Photovoltaic
67470,Solar,Green Street Power Partners,Green Street Power Partners,False,Solar Photovoltaic
57309,Solar,Municipal / Public Utility (various),City of Los Angeles Harbor Department - (CA),False,Solar Photovoltaic
58576,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
60935,Solar,SoCore 2016 ProjectCo-W1 LLC,SoCore 2016 ProjectCo-W1 LLC,False,Solar Photovoltaic
66740,Solar,"Distributed Solar Development, LLC","Distributed Solar Development, LLC",False,Solar Photovoltaic
67472,Solar,Green Street Power Partners,Green Street Power Partners,False,Solar Photovoltaic
67901,Solar,Navisun LLC,Navisun LLC,False,Solar Photovoltaic
68636,Solar,Green Street Power Partners,Green Street Power Partners,False,Solar Photovoltaic
60526,Solar,"Lake Emily Solar, LLC","Lake Emily Solar, LLC",False,Solar Photovoltaic
58243,Solar,Terraform Power,Terraform Arcadia,True,Solar Photovoltaic
57805,Solar,Nautilus Solar WPU LLC,Nautilus Solar WPU LLC,False,Solar Photovoltaic
58539,Solar,Financial Tax-Equity Owner (various),Wells Fargo Equipment Finance Inc,False,Solar Photovoltaic
67141,Solar,"DG Kendall, LLC","DG Kendall, LLC",False,Solar Photovoltaic
64258,Solar,AP Sunray LLC,AP Sunray LLC,False,Solar Photovoltaic
59610,Solar,"AP North Lake I, LP","AP North Lake I, LP",False,Solar Photovoltaic
63664,Solar,"Williams Acres Solar, LLC","Williams Acres Solar, LLC",False,Solar Photovoltaic
65067,Solar,ASA DeKalb NY Solar III LLC,ASA DeKalb NY Solar III LLC,False,Solar Photovoltaic
65161,Solar,ASA Clayton NY Solar I LLC,ASA Clayton NY Solar I LLC,False,Solar Photovoltaic
64026,Solar,Engie North America,Engie North America,True,Solar Photovoltaic
65156,Solar,ASA DeKalb NY Solar I LLC,ASA DeKalb NY Solar I LLC,False,Solar Photovoltaic
65155,Solar,ASA DeKalb NY Solar II LLC,ASA DeKalb NY Solar II LLC,False,Solar Photovoltaic
66356,Solar,SolRiver Capital LLC,SolRiver Capital LLC,False,Solar Photovoltaic
63747,Solar,Fogarty Solar LLC,Fogarty Solar LLC,False,Solar Photovoltaic
68638,Solar,Green Street Power Partners,Green Street Power Partners,False,Solar Photovoltaic
64831,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
66739,Solar,"Distributed Solar Development, LLC","Distributed Solar Development, LLC",False,Solar Photovoltaic
62018,Solar,SunStrong / SunPower,SunStrong Management,False,Solar Photovoltaic
64998,Solar,Alliant Energy,Wisconsin Power & Light Co,True,Solar Photovoltaic
60147,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
64503,Solar,Palmer Community Solar LLC,Palmer Community Solar LLC,False,Solar Photovoltaic
61031,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
66189,Solar,POM Wonderful LLC,POM Wonderful LLC,False,Solar Photovoltaic
67815,Solar,SoCore Energy LLC,SoCore Energy LLC,False,Solar Photovoltaic
61698,Solar,"Ecoplexus, Inc","Ecoplexus, Inc",False,Solar Photovoltaic
60370,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
56889,Solar,NextEra Energy Resources,"NextEra Renewable Fuels, LLC",True,Solar Photovoltaic
66188,Solar,POM Wonderful LLC,POM Wonderful LLC,False,Solar Photovoltaic
60076,Solar,"Syncarpha Bondsville, LLC","Syncarpha Bondsville, LLC",False,Solar Photovoltaic
60680,Solar,Southern Company Group,Alabama Power Co,False,Solar Photovoltaic
63280,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
67974,Solar,AES Wind Generation,AES Clean Energy,True,Solar Photovoltaic
64328,Solar,AES Wind Generation,"AES Griggs Solar, LLC",True,Solar Photovoltaic
61276,Solar,"Headwater Energy, LLC","Headwater Energy, LLC",False,Solar Photovoltaic
58082,Solar,"American Mun Power-Ohio, Inc","American Mun Power-Ohio, Inc",False,Solar Photovoltaic
58344,Solar,"AM Best Farm, LLC","AM Best Farm, LLC",False,Solar Photovoltaic
60111,Solar,"Louis Solar II, LLC","Louis Solar II, LLC",False,Solar Photovoltaic
64137,Solar,"Branch Street Solar Partners, LLC","Branch Street Solar Partners, LLC",False,Solar Photovoltaic
60787,Solar,"Williamston Speight Solar, LLC","Williamston Speight Solar, LLC",False,Solar Photovoltaic
59176,Solar,"Williamston Solar, LLC","Williamston Solar, LLC",False,Solar Photovoltaic
63409,Solar,Solar Advocate Development LLC,Solar Advocate Development LLC,False,Solar Photovoltaic
68047,Solar,"Lake Lilian Solar, LLC","Lake Lilian Solar, LLC",False,Solar Photovoltaic
61572,Solar,Lake Waconia Solar LLC,Lake Waconia Solar LLC,False,Solar Photovoltaic
59507,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
64030,Solar,Key Equipment Finance,Key Equipment Finance,False,Solar Photovoltaic
60397,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
64874,Solar,IMG Energy Solutions,IMG Energy Solutions,False,Solar Photovoltaic
63956,Solar,Greenbacker Renewable Energy,Greenbacker Renewable Energy Corporation,True,Solar Photovoltaic
63650,Solar,Flodquist Community Solar LLC,Flodquist Community Solar LLC,False,Solar Photovoltaic
58808,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
67803,Solar,SoCore Energy LLC,SoCore Energy LLC,False,Solar Photovoltaic
62611,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
62861,Solar,Green Street Power Partners,Green Street Power Partners,False,Solar Photovoltaic
66140,Solar,"Onsite Partners, LLC","Onsite Partners, LLC",False,Solar Photovoltaic
62381,Solar,GMP VT Microgrid LLC,GMP VT Microgrid LLC,False,Solar Photovoltaic
60875,Solar,GMP VT Solar LLC,GMP VT Solar LLC,False,Solar Photovoltaic
62251,Solar,Greenbacker Renewable Energy,Greenbacker Renewable Energy Corporation,True,Solar Photovoltaic
58032,Solar,RWE North America,RWE Clean Energy,True,Solar Photovoltaic
62382,Solar,GMP VT Microgrid LLC,GMP VT Microgrid LLC,False,Solar Photovoltaic
62383,Solar,GMP VT Microgrid LLC,GMP VT Microgrid LLC,False,Solar Photovoltaic
62256,Solar,Greenbacker Renewable Energy,Greenbacker Renewable Energy Corporation,True,Solar Photovoltaic
64660,Solar,Nordex Acciona North America,"Acciona Energy USA Global, LLC",True,Solar Photovoltaic
58239,Solar,Terraform Power,Terraform Arcadia,True,Solar Photovoltaic
67750,Solar,Standard Solar,Standard Solar,False,Solar Photovoltaic
63875,Solar,"Ecoplexus, Inc","Ecoplexus, Inc",False,Solar Photovoltaic
64254,Solar,Kent School Road Solar 1,Kent School Road Solar 1,False,Solar Photovoltaic
63900,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
60484,Solar,"Williamston West Farm, LLC","Williamston West Farm, LLC",False,Solar Photovoltaic
66128,Solar,Emera Group (TECO),Tampa Electric Co,False,Solar Photovoltaic
61657,Solar,Emera Group (TECO),Tampa Electric Co,False,Solar Photovoltaic
64656,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
58145,Solar,CVI CleanCapital Solar 1 LLC,CVI CleanCapital Solar 1 LLC,False,Solar Photovoltaic
58342,Solar,"Wilson Farm 1, LLC","Wilson Farm 1, LLC",False,Solar Photovoltaic
63243,Solar,AGA TAG Solar III LLC,AGA TAG Solar III LLC,False,Solar Photovoltaic
57554,Solar,Solar Star Colorado II LLC,Solar Star Colorado II LLC,False,Solar Photovoltaic
61068,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
63225,Solar,AGA TAG Solar IV LLC,AGA TAG Solar IV LLC,False,Solar Photovoltaic
60986,Solar,Terraform Power,Terraform Arcadia,True,Solar Photovoltaic
61953,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
67075,Solar,"Forgeview Solar, LLC","Forgeview Solar, LLC",False,Solar Photovoltaic
62224,Solar,Greenbacker Renewable Energy,Greenbacker Renewable Energy Corporation,True,Solar Photovoltaic
62245,Solar,Greenbacker Renewable Energy,Greenbacker Renewable Energy Corporation,True,Solar Photovoltaic
62254,Solar,Greenbacker Renewable Energy,Greenbacker Renewable Energy Corporation,True,Solar Photovoltaic
62253,Solar,Greenbacker Renewable Energy,Greenbacker Renewable Energy Corporation,True,Solar Photovoltaic
57256,Solar,RWE North America,RWE Clean Energy,True,Solar Photovoltaic
65706,Solar,POM Wonderful LLC,POM Wonderful LLC,False,Solar Photovoltaic
63692,Solar,North Carolina El Member Corp,North Carolina El Member Corp,False,Solar Photovoltaic
60790,Solar,"PVN Milliken, LLC","PVN Milliken, LLC",False,Solar Photovoltaic
59862,Solar,Southern Company Group,Georgia Power Co,False,Solar Photovoltaic
63985,Solar,Nordex Acciona North America,"Acciona Energy USA Global, LLC",True,Solar Photovoltaic
58305,Solar,CleanCapital Holdings,CleanCapital Holdings,False,Solar Photovoltaic
63520,Solar,RWE North America,RWE Clean Energy,True,Solar Photovoltaic
68890,Solar,P66 Rodeo Solar,P66 Rodeo Solar,False,Solar Photovoltaic
63493,Solar,Electric Cooperative (various),Plumas Sierra Rural Electric Coop,False,Solar Photovoltaic
63161,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
61275,Solar,"Headwater Energy, LLC","Headwater Energy, LLC",False,Solar Photovoltaic
58174,Solar,RWE North America,RWE Clean Energy,True,Solar Photovoltaic
61274,Solar,"Headwater Energy, LLC","Headwater Energy, LLC",False,Solar Photovoltaic
63877,Solar,RWE North America,RWE Clean Energy,True,Solar Photovoltaic
64256,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
66135,Solar,AES Wind Generation,AES Clean Energy,True,Solar Photovoltaic
64426,Solar,Wilmot Energy Center LLC,Wilmot Energy Center LLC,False,Solar Photovoltaic
60736,Solar,GSRP Project Holdings I LLC,GSRP Project Holdings I LLC,False,Solar Photovoltaic
60324,Solar,Willow Spring Solar LLC,Willow Spring Solar LLC,False,Solar Photovoltaic
62541,Solar,Duke Energy Group,"Duke Energy Florida, LLC",False,Solar Photovoltaic
64676,Solar,Greenbacker Renewable Energy,Greenbacker Renewable Energy Corporation,True,Solar Photovoltaic
68614,Solar,"REC KDO, LLC","REC KDO, LLC",False,Solar Photovoltaic
67150,Solar,Oxford Community Solar LLC,Oxford Community Solar LLC,False,Solar Photovoltaic
60837,Solar,Forest Lake Holdco LLC,Forest Lake Holdco LLC,False,Solar Photovoltaic
58583,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
57997,Solar,Pinnacle West / APS,Arizona Public Service Co,False,Solar Photovoltaic
60874,Solar,GMP VT Solar LLC,GMP VT Solar LLC,False,Solar Photovoltaic
61552,Solar,"Montevue Lane Solar, LLC","Montevue Lane Solar, LLC",False,Solar Photovoltaic
68710,Solar,"Today's Power, Inc.","Today's Power, Inc.",False,Solar Photovoltaic
60547,Solar,GMP VT Solar LLC,GMP VT Solar LLC,False,Solar Photovoltaic
66698,Solar,Wash. DC Department of General Services,Wash. DC Department of General Services,False,Solar Photovoltaic
67438,Solar,Nautilus Solar Solutions,Nautilus Solar Solutions,False,Solar Photovoltaic
58851,Solar,"Kenwood Creek Holdings, LLC","Kenwood Creek Holdings, LLC",False,Solar Photovoltaic
65707,Solar,POM Wonderful LLC,POM Wonderful LLC,False,Solar Photovoltaic
62255,Solar,Greenbacker Renewable Energy,Greenbacker Renewable Energy Corporation,True,Solar Photovoltaic
60877,Solar,GMP VT Solar LLC,GMP VT Solar LLC,False,Solar Photovoltaic
60562,Solar,GMP VT Microgrid LLC,GMP VT Microgrid LLC,False,Solar Photovoltaic
68615,Solar,"ADP Boulevard Solar Project 2021, LLC","ADP Boulevard Solar Project 2021, LLC",False,Solar Photovoltaic
62193,Solar,Terraform Power,Terraform Arcadia,True,Solar Photovoltaic
69618,Solar,"Winema Solar Partners, LLC","Winema Solar Partners, LLC",False,Solar Photovoltaic
66696,Solar,"Winfield Solar I, LLC","Winfield Solar I, LLC",False,Solar Photovoltaic
59171,Solar,"Windsor Solar, LLC","Windsor Solar, LLC",False,Solar Photovoltaic
61388,Solar,"Onsite Partners, LLC","Onsite Partners, LLC",False,Solar Photovoltaic
67975,Solar,AES Wind Generation,AES Clean Energy,True,Solar Photovoltaic
60105,Solar,"SRE Utility Solar 1, LLC","SRE Utility Solar 1, LLC",False,Solar Photovoltaic
69676,Solar,RWE North America,RWE Clean Energy,True,Solar Photovoltaic
62667,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
66796,Solar,"Distributed Solar Development, LLC","Distributed Solar Development, LLC",False,Solar Photovoltaic
67718,Solar,AES Wind Generation,AES Clean Energy,True,Solar Photovoltaic
61246,Solar,"ACE-Stanton, LLC","ACE-Stanton, LLC",False,Solar Photovoltaic
66136,Solar,AES Wind Generation,AES Clean Energy,True,Solar Photovoltaic
58798,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
62023,Solar,Ecos Energy LLC,Ecos Energy LLC,False,Solar Photovoltaic
65127,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
67719,Solar,AES Wind Generation,AES Clean Energy,True,Solar Photovoltaic
64642,Solar,Nautilus Solar Solutions,Nautilus Solar Solutions,False,Solar Photovoltaic
62408,Solar,Standard Solar,Standard Solar,False,Solar Photovoltaic
62244,Solar,Greenbacker Renewable Energy,Greenbacker Renewable Energy Corporation,True,Solar Photovoltaic
62239,Solar,Greenbacker Renewable Energy,Greenbacker Renewable Energy Corporation,True,Solar Photovoltaic
66909,Solar,Fork in the Road Solar LLC,Fork in the Road Solar LLC,False,Solar Photovoltaic
60953,Solar,Munro Valley Solar LLC,Munro Valley Solar LLC,False,Solar Photovoltaic
63388,Solar,Oxy Renewable Energy LLC,Oxy Renewable Energy LLC,False,Solar Photovoltaic
59863,Solar,Southern Company Group,Georgia Power Co,False,Solar Photovoltaic
64533,Solar,Duke Energy Group,"Duke Energy Florida, LLC",False,Solar Photovoltaic
58538,Solar,"PCSP3 Airport, LLC","PCSP3 Airport, LLC",False,Solar Photovoltaic
68887,Solar,Onyx Renewables LLC,Onyx Renewables LLC,False,Solar Photovoltaic
66898,Solar,Monongahela Power Co,Monongahela Power Co,False,Solar Photovoltaic
69732,Solar,Onyx Asset Services Group,Onyx Asset Services Group,False,Solar Photovoltaic
69733,Solar,Onyx Asset Services Group,Onyx Asset Services Group,False,Solar Photovoltaic
58972,Solar,Fortis Group (TEP/UNS),Tucson Electric Power Co,False,Solar Photovoltaic
67061,Solar,Standard Solar,Standard Solar,False,Solar Photovoltaic
65322,Solar,Dominion Energy Group,Dominion Renewable Energy,False,Solar Photovoltaic
64050,Solar,US Army Fort Bragg,US Army Fort Bragg,False,Solar Photovoltaic
61279,Solar,"Headwater Energy, LLC","Headwater Energy, LLC",False,Solar Photovoltaic
61277,Solar,"Headwater Energy, LLC","Headwater Energy, LLC",False,Solar Photovoltaic
59098,Solar,Tesla Energy,Tesla Inc.,False,Solar Photovoltaic
64302,Solar,"McHenry Franks IL S1, LLC","McHenry Franks IL S1, LLC",False,Solar Photovoltaic
64304,Solar,"Kankakee County IL S1, LLC","Kankakee County IL S1, LLC",False,Solar Photovoltaic
61667,Solar,Emera Group (TECO),Tampa Electric Co,False,Solar Photovoltaic
61280,Solar,"Headwater Energy, LLC","Headwater Energy, LLC",False,Solar Photovoltaic
